scan_number,RT,pepmass,intensity,summed_ms2_intensity,126.0917,147.113,175.119,pass_threshold
15620,3227.566687,658.863159179688,2983866.25,3565068.770141602,no,yes,yes,yes
15621,3227.651682,451.167144775391,2645723.0,4802504.331542969,yes,yes,yes,no
15622,3227.736944,547.273193359375,1072462.875,2627514.412109376,no,yes,yes,no
15623,3227.821437,626.831604003906,700725.5625,1660225.542114259,no,yes,yes,yes
15624,3227.906684,718.3505859375,682469.5,1630633.6114501962,no,yes,yes,no
15625,3227.991952,860.386535644531,0.0,384367.10290527437,no,yes,yes,yes
15626,3228.080195,688.330444335938,699655.125,270881.7048339857,no,yes,yes,yes
15627,3228.164916,715.660827636719,823124.8125,885164.0120849616,no,yes,yes,no
15628,3228.249426,691.344055175781,526720.125,325001.9339599623,no,yes,yes,no
15630,3228.421295,674.803344726563,4331143.5,4472223.845214844,no,yes,yes,yes
15631,3228.689671,450.779632568359,3733518.0,5389767.779785156,no,yes,yes,yes
15632,3228.789028,511.279479980469,2680056.25,4604497.944091797,no,yes,yes,yes
15633,3228.873283,453.887756347656,1734021.5,3730149.7882080083,no,yes,yes,no
15634,3228.957427,714.33642578125,1300901.75,1286871.5457763684,no,yes,yes,no
15636,3229.129261,415.22705078125,12343747.0,12448414.041870117,no,yes,yes,no
15637,3229.397532,826.079528808594,6898203.0,4009796.393554688,no,yes,yes,yes
15638,3229.496006,654.394226074219,3385187.5,4609613.99597168,no,yes,yes,yes
15639,3229.584011,1069.48681640625,1271091.0,612681.5247802747,no,no,yes,yes
15640,3229.667748,933.862487792969,1007381.9375,680921.5672607434,no,yes,no,yes
15641,3229.756126,1060.15087890625,428214.21875,434140.42248535296,no,yes,no,no
15642,3229.844013,700.307434082031,1012759.75,1054534.3653564467,no,yes,yes,yes
15644,3230.015232,794.881103515625,1207372.5,1375809.7229003916,no,yes,yes,no
15645,3230.283609,798.921936035156,0.0,321098.9720458994,no,yes,yes,yes
15646,3230.382712,1338.760498046875,1120189.375,102473.8186035157,no,no,no,no
15647,3230.467454,930.882019042969,0.0,315015.40686035267,no,no,yes,no
15649,3230.639201,458.7587890625,5027925.5,4621867.999389649,no,yes,yes,yes
15650,3230.908335,544.303833007813,1619275.25,4766438.900634766,no,yes,yes,yes
15651,3231.00819,498.772308349609,2159818.75,4121474.5473632812,no,yes,yes,yes
15652,3231.095966,550.807250976563,1526691.875,3115836.3342285166,no,yes,yes,no
15653,3231.18283,496.258666992188,804664.5625,1758459.2025146491,no,yes,yes,no
15654,3231.267558,412.541839599609,733841.75,3043981.547851563,no,yes,yes,yes
15656,3231.439446,813.372192382813,3496922.0,4501692.574951173,no,yes,yes,no
15657,3231.708322,635.330444335938,2231851.0,2021891.884521485,no,yes,yes,yes
15658,3231.806793,468.273468017578,2071316.5,6138869.994262695,no,yes,yes,yes
15659,3231.891396,411.542419433594,1189552.625,5132361.973510742,no,yes,yes,no
15660,3231.976663,665.028381347656,844878.3125,1857443.03881836,no,yes,yes,no
15661,3232.061292,548.288452148438,1531001.75,4439288.92529297,no,yes,yes,no
15662,3232.146544,1214.329467773438,605917.875,1469347.9664306652,no,no,no,no
15663,3232.231659,718.842468261719,904660.125,1100325.498291017,no,yes,yes,yes
15664,3232.320167,1418.103881835938,0.0,250317.33581543018,no,no,no,no
15666,3232.491881,542.249206542969,40868520.0,67333049.25048828,no,yes,yes,no
15667,3232.760288,648.351928710938,2193948.75,2625674.3784179697,no,yes,yes,yes
15668,3232.85926,561.271545410156,592546.6875,1300486.828857423,no,yes,yes,no
15669,3232.946785,454.2216796875,1805806.25,4235902.944946289,no,yes,yes,no
15670,3233.030876,1094.48486328125,0.0,307474.0019531254,no,no,no,yes
15671,3233.116134,1214.131225585938,422197.125,1280187.179565431,no,no,no,no
15673,3233.287599,722.362365722656,15756339.0,15710238.291992188,no,yes,yes,yes
15674,3233.556,816.716125488281,1335848.375,946325.8449707045,no,yes,no,yes
15675,3233.656971,737.361938476563,1429679.5,929640.5296630868,no,yes,yes,no
15676,3233.741083,626.267150878906,551738.0,1315933.4654541027,no,yes,yes,no
15677,3233.826338,1299.874755859375,535065.625,495544.88867187564,no,no,no,no
15678,3233.911455,1104.484375,1100910.875,551732.8659667976,no,no,yes,yes
15679,3233.996716,966.482238769531,0.0,493013.8778076177,no,no,yes,no
15680,3234.081099,836.383178710938,506529.65625,448196.30139160226,no,yes,yes,yes
15682,3234.251825,390.545806884766,6030532.0,12286082.495117188,yes,yes,yes,yes
15683,3234.520831,416.207763671875,5627002.5,20143408.448242188,no,yes,yes,no
15684,3234.611454,421.209045410156,3612985.5,6094446.501708984,no,yes,yes,yes
15685,3234.698826,961.089294433594,1192407.75,1684756.3416748054,no,no,yes,no
15686,3234.783169,687.829406738281,729672.875,1192825.120971681,no,yes,yes,no
15687,3234.868556,701.849243164063,732588.5625,729090.8079833994,no,yes,yes,yes
15688,3234.953182,1114.145141601563,369928.65625,333274.6007080089,no,no,yes,no
15689,3235.038449,1055.134521484375,375385.28125,321286.33605957136,no,no,no,no
15690,3235.123788,692.371215820313,424237.1875,555316.0917968759,no,yes,yes,yes
15691,3235.209046,1418.604370117188,622543.3125,335972.2664794927,no,no,no,no
15692,3235.293159,889.400939941406,342678.28125,672464.4133300788,no,no,yes,no
15693,3235.378409,836.715942382813,529157.6875,658030.3780517592,no,yes,yes,yes
15695,3235.550416,435.774444580078,11694499.0,14674882.021606445,no,yes,yes,yes
15696,3235.818436,477.725036621094,5412973.5,6749891.194824219,no,yes,yes,yes
15697,3235.921018,723.851379394531,2061632.625,1877242.6545410166,no,yes,yes,no
15698,3236.005278,416.732452392578,4090129.75,11279176.139282227,no,yes,yes,no
15699,3236.090495,991.436340332031,2986027.25,2977517.072265626,no,yes,yes,no
15700,3236.175754,578.271423339844,1586012.375,4240518.084350587,no,yes,yes,no
15701,3236.261005,498.752075195313,1574708.75,4854112.357299805,no,yes,yes,no
15703,3236.43362,540.291076660156,58269780.0,45555374.611816406,no,yes,yes,yes
15704,3236.701377,593.311950683594,9009446.0,8052785.674438477,no,yes,yes,yes
15705,3236.802117,606.77001953125,2092305.625,4849276.514160156,no,yes,yes,yes
15706,3236.886844,579.285705566406,3481328.25,6811180.467529297,no,yes,yes,yes
15707,3236.974741,649.289245605469,2532335.0,4137616.7790527353,no,yes,yes,yes
15708,3237.059335,453.246002197266,1666746.25,3729018.8593750005,no,yes,yes,yes
15709,3237.144592,792.892333984375,1833444.75,975607.4735107427,no,yes,yes,yes
15710,3237.229356,533.599304199219,1382949.0,4009544.1282958994,no,yes,yes,yes
15711,3237.314224,792.892333984375,1363245.625,1669566.8785400402,no,yes,yes,no
15712,3237.399469,556.755981445313,1007106.9375,2916603.8577880864,no,yes,yes,yes
15713,3237.48496,999.924560546875,721198.5625,218403.73046875052,no,no,no,no
15714,3237.570213,852.388000488281,432919.5,549179.7500000014,no,no,yes,yes
15715,3237.655446,559.595703125,500694.3125,1395376.2187500005,no,yes,yes,no
15716,3237.740691,946.072143554688,659337.5,302792.09619140695,no,no,no,no
15718,3237.912073,521.817321777344,58993556.0,64702914.48925781,no,yes,yes,yes
15719,3238.180329,415.860382080078,11852604.0,21336960.94506836,no,yes,yes,yes
15720,3238.271445,639.65234375,3924973.25,11779785.30480957,no,yes,yes,no
15721,3238.357063,493.502410888672,1690638.625,4242108.010864258,no,yes,yes,no
15722,3238.442301,840.382202148438,366794.75,250540.83410644621,no,yes,no,yes
15724,3238.614303,431.701263427734,23134076.0,15876991.767456055,no,yes,yes,no
15725,3238.88258,656.289855957031,3899639.25,5374039.682128906,no,yes,yes,yes
15726,3238.983666,406.256317138672,1092450.25,3424027.7792968755,no,yes,yes,yes
15727,3239.068395,559.930541992188,728834.3125,1304508.4516601579,no,yes,yes,no
15728,3239.153142,806.822021484375,707344.9375,586820.6448974614,no,no,yes,no
15729,3239.238296,843.404602050781,617715.125,424655.94262695377,no,yes,yes,no
15730,3239.323635,875.438293457031,694584.3125,584608.0007324233,no,yes,yes,yes
15731,3239.408899,974.902893066406,291819.34375,131246.31616210984,no,no,no,no
15732,3239.493143,868.424560546875,956764.3125,783410.7807617194,no,yes,no,yes
15734,3239.665276,697.374084472656,3935010.25,3616644.7707519536,no,yes,yes,no
15735,3239.933383,527.343505859375,1520401.625,3742313.0317382812,no,yes,yes,yes
15736,3240.034112,852.411193847656,572834.1875,450526.94030761835,no,no,yes,no
15737,3240.118874,1033.493041992188,482726.875,183891.96130371178,no,no,no,no
15739,3240.290853,523.253173828125,15032550.0,19819501.635742188,no,yes,yes,yes
15740,3240.559137,509.282867431641,5965842.5,7563866.081542969,no,yes,yes,yes
15741,3240.660472,681.321166992188,1872541.0,1714936.3137207036,no,yes,yes,yes
15742,3240.744967,386.209991455078,1162640.125,3460322.987182617,no,yes,yes,yes
15743,3240.8291,1299.539306640625,425638.46875,370512.43127441476,no,no,no,no
15744,3240.914357,1016.96337890625,372394.59375,803459.3928222661,no,no,yes,no
15745,3240.999458,692.838989257813,0.0,439100.405517579,no,yes,yes,no
15746,3241.084451,651.662841796875,827917.625,2344367.0639648447,no,yes,yes,no
15747,3241.168953,742.006103515625,539759.4375,360056.5836181651,no,yes,yes,no
15748,3241.254195,1055.468627929688,620701.5,345886.96374511824,no,no,no,no
15750,3241.426323,501.273040771484,17538472.0,17536673.09350586,no,yes,yes,yes
15751,3241.694589,603.802551269531,4385362.0,4486767.267333984,no,yes,yes,yes
15752,3241.795933,711.100463867188,655222.1875,1033419.7500000012,no,yes,yes,yes
15753,3241.883943,560.265258789063,505304.59375,1738685.8638916027,no,yes,yes,no
15754,3241.971823,1054.799072265625,448706.375,275968.8543701178,no,no,no,no
15755,3242.056659,800.394775390625,703163.375,635021.4366455092,no,yes,yes,yes
15757,3242.227783,612.789428710938,8886206.0,19073077.837402344,no,yes,yes,yes
15758,3242.496437,573.302001953125,8288807.0,10659565.660522461,no,yes,yes,yes
15759,3242.597905,932.916931152344,6572947.0,5303336.838134766,no,yes,no,no
15760,3242.682767,731.846862792969,4304590.5,2628077.4392089853,no,yes,yes,yes
15761,3242.770547,460.225280761719,2953647.0,4386946.671875,no,yes,yes,no
15762,3242.855007,1300.210083007813,465364.40625,449278.72351074265,no,no,no,no
15763,3242.940404,750.370483398438,777931.0,526411.3820800792,no,yes,yes,no
15764,3243.024999,1033.827880859375,387800.09375,138139.06091308646,no,no,no,no
15765,3243.110283,945.735717773438,627171.3125,285486.79870605527,no,no,no,no
15767,3243.28237,661.858093261719,5381742.0,6273657.676635742,no,yes,yes,yes
15768,3243.550636,457.757049560547,7118584.0,7546403.067626953,no,yes,yes,yes
15769,3243.652366,934.3662109375,4624858.5,3788171.4611816416,no,yes,no,no
15770,3243.736851,532.963073730469,2825548.0,5506406.7255859375,no,yes,yes,yes
15771,3243.820979,831.394836425781,2104915.25,2351944.923095704,no,yes,yes,yes
15772,3243.906218,517.769714355469,4130059.0,5409828.176147461,no,yes,yes,yes
15773,3243.99148,514.255920410156,2492022.0,9363735.432861328,no,yes,yes,no
15774,3244.076605,726.027038574219,588644.5,716853.0897216803,no,yes,yes,no
15775,3244.160973,770.378723144531,763739.0,2618279.1384277353,no,yes,yes,no
15776,3244.244976,764.876647949219,0.0,246510.786621094,no,yes,yes,no
15777,3244.3311,1091.143798828125,418105.4375,490537.1754150398,no,no,no,no
15778,3244.41848,758.373657226563,0.0,320438.29577636847,no,yes,yes,no
15780,3244.589332,486.778015136719,23477764.0,20470841.74987793,no,yes,yes,yes
15781,3244.85709,617.967590332031,8076809.0,15934889.727783203,no,yes,yes,no
15782,3244.953338,386.537078857422,2501951.75,4758067.221435547,no,yes,yes,yes
15783,3245.037934,657.867431640625,2377458.5,3846227.1646728525,no,yes,yes,no
15784,3245.122943,383.962615966797,1610312.25,5689744.142822266,no,yes,yes,no
15785,3245.207936,978.428771972656,1052292.375,618599.7445068369,no,no,no,no
15786,3245.292793,834.87060546875,1471574.375,862724.2720947275,no,no,yes,yes
15787,3245.377048,780.319763183594,928289.875,638775.097656251,no,yes,yes,no
15788,3245.462161,820.887145996094,393557.65625,262728.3865966805,no,no,no,no
15790,3245.633927,594.828369140625,8915717.0,9983279.544433594,no,yes,yes,yes
15791,3245.902178,465.275329589844,4295199.5,8978064.374145508,no,yes,yes,no
15792,3246.003407,564.286071777344,7088312.0,7746643.889404297,no,yes,yes,yes
15793,3246.088142,587.826171875,2192376.75,2922173.2885742197,no,yes,yes,yes
15794,3246.172891,632.634216308594,2732182.0,4384067.105957032,no,yes,yes,yes
15795,3246.258148,677.330749511719,657416.25,1051677.3918457043,no,yes,yes,yes
15796,3246.344163,566.746826171875,1750032.375,2754065.346557618,no,yes,yes,no
15797,3246.428881,848.41650390625,1939365.375,1920988.5239257817,no,yes,yes,no
15798,3246.514129,606.781799316406,932507.25,1948700.0507812505,no,yes,yes,yes
15799,3246.599146,926.447448730469,601423.5,766569.1154785161,no,yes,yes,no
15800,3246.684503,725.692932128906,490295.21875,580776.6145019545,no,yes,yes,no
15801,3246.768884,711.350463867188,1054324.625,1361097.395263673,no,yes,yes,no
15802,3246.854007,893.41259765625,1116616.375,664028.186523438,no,yes,no,yes
15804,3247.025869,446.2470703125,9153619.0,10203828.888305664,no,yes,yes,yes
15805,3247.29412,470.735656738281,1364096.25,2579292.4471435556,no,yes,yes,yes
15806,3247.397116,672.837524414063,1601315.0,2389360.045654298,no,yes,yes,yes
15807,3247.48198,421.261657714844,2363532.75,5119482.371337891,no,yes,yes,yes
15808,3247.567223,376.889923095703,640964.5625,3546058.795776368,no,yes,yes,yes
15809,3247.652487,1339.259399414063,328489.03125,73751.9006347658,no,no,no,no
15811,3247.823585,441.574096679688,4499435.5,7292024.328735352,no,yes,yes,yes
15812,3248.091839,630.265380859375,3648380.0,5620335.603881837,no,yes,yes,yes
15813,3248.192827,552.926452636719,3228044.25,4415113.8791503925,no,yes,yes,yes
15814,3248.276815,675.355590820313,654157.125,1705695.6939697275,no,yes,yes,yes
15815,3248.362449,627.306335449219,805978.3125,2114647.740844728,no,yes,yes,no
15816,3248.447572,1145.16455078125,1315796.375,665481.6622314455,no,no,no,no
15817,3248.532817,455.499664306641,1449960.375,3349401.4014892583,no,yes,yes,no
15819,3248.704808,933.919494628906,4610707.5,5027765.928588867,no,yes,no,no
15820,3248.972933,515.327453613281,3332639.75,6178112.052856445,no,yes,yes,yes
15821,3249.074407,522.819885253906,3717234.75,9085689.753417969,no,yes,yes,no
15822,3249.159157,658.368347167969,3194177.25,4710331.3515625,no,yes,yes,yes
15823,3249.244164,473.245391845703,1860056.75,4089443.0187988286,no,yes,yes,yes
15824,3249.32878,626.303344726563,1052799.75,2241296.4139404306,no,yes,yes,no
15825,3249.414034,587.291870117188,2429461.0,2921898.691772462,no,yes,yes,no
15826,3249.499294,713.328491210938,645722.1875,358077.478271485,no,yes,yes,no
15827,3249.584641,856.333312988281,723288.4375,133170.87622070377,no,yes,yes,no
15828,3249.668765,692.3466796875,395770.875,882251.3559570322,no,yes,yes,no
15829,3249.753894,753.980163574219,1048234.6875,944849.2473144546,no,yes,yes,no
15830,3249.839275,809.892944335938,477336.6875,288806.025878907,no,no,yes,no
15832,3250.011374,403.232940673828,7330337.0,10125449.748046875,no,yes,yes,yes
15833,3250.279648,623.287170410156,1947481.25,2125962.804687501,no,yes,yes,yes
15834,3250.381875,632.302856445313,2110900.75,4054280.415039063,no,yes,yes,no
15835,3250.466608,927.923828125,762044.8125,560702.6839599621,no,yes,yes,yes
15836,3250.5516,1114.479248046875,760118.8125,276123.73181152384,no,no,no,no
15837,3250.636732,945.396850585938,394231.875,488382.34790039144,no,no,yes,no
15838,3250.721985,843.068359375,0.0,345786.216796876,no,yes,yes,no
15839,3250.807223,966.981994628906,0.0,334804.71765136777,no,no,yes,no
15840,3250.892486,726.841552734375,0.0,637579.1112060559,no,yes,yes,no
15842,3251.063468,512.283630371094,9740090.0,9383527.252075195,no,yes,yes,no
15843,3251.331596,396.888275146484,10442237.0,14700512.936645508,yes,yes,yes,yes
15844,3251.435586,582.8232421875,3871470.25,4483475.926879884,no,yes,yes,no
15845,3251.520326,538.823120117188,4591734.0,6470456.887084962,no,yes,yes,yes
15846,3251.604693,561.314086914063,2575250.5,4953495.299072267,no,yes,yes,yes
15847,3251.688687,812.870361328125,789994.9375,1207685.3540039076,no,yes,yes,no
15848,3251.772839,944.894348144531,918069.125,427314.74072265706,no,no,yes,yes
15849,3251.857933,773.817199707031,0.0,312046.21630859456,no,yes,yes,no
15850,3251.942938,1082.583618164063,569290.8125,668276.8680419927,no,no,yes,no
15851,3252.031343,1088.471435546875,0.0,283904.33984375047,no,no,no,no
15852,3252.118206,961.439697265625,816080.8125,357031.30346679833,no,no,no,no
15854,3252.289411,439.247406005859,6235983.0,8228472.706298828,no,yes,yes,yes
15855,3252.556823,394.55078125,4212642.5,5780931.898803711,no,yes,yes,yes
15856,3252.66079,663.279663085938,3240810.0,3216938.0167236337,no,yes,yes,no
15857,3252.744528,815.427490234375,2834680.0,2178671.1842041025,no,yes,yes,yes
15858,3252.829781,591.621215820313,2893959.25,5024831.517700195,no,yes,yes,yes
15859,3252.915029,737.377014160156,1456719.5,2063546.0513916027,no,yes,yes,no
15860,3253.0003,576.266174316406,1408065.75,4248378.929077149,no,yes,yes,yes
15861,3253.084651,462.233978271484,3351569.5,7240716.197265625,no,yes,yes,yes
15862,3253.169883,815.427490234375,2332229.75,1908374.6501464853,no,yes,yes,no
15863,3253.254887,523.778564453125,1962243.625,5470076.457275392,no,yes,yes,no
15864,3253.33989,766.403137207031,2163651.0,2339161.515380861,no,yes,yes,yes
15865,3253.424632,882.405456542969,1102638.25,1121925.5179443369,no,no,yes,yes
15866,3253.508642,550.529235839844,794462.125,2640316.173828126,no,yes,yes,no
15867,3253.593895,808.341552734375,0.0,149772.352172852,no,yes,yes,no
15868,3253.679004,842.352355957031,501198.375,462953.02209472767,no,yes,yes,yes
15870,3253.850985,381.711578369141,26102758.0,33191680.744628906,no,yes,yes,no
15871,3254.119383,501.238891601563,12144238.0,18243329.213745117,no,yes,yes,yes
15872,3254.22124,389.893524169922,6407274.0,10258610.08581543,no,yes,yes,no
15873,3254.305977,453.550170898438,3666255.5,7154098.361694336,no,yes,yes,no
15874,3254.391585,682.35693359375,3805328.25,4535599.856445313,no,yes,yes,yes
15875,3254.47662,816.3388671875,1264274.5,1603370.4865722677,no,yes,yes,no
15876,3254.561722,692.847900390625,3710011.75,4024975.10546875,no,yes,yes,yes
15877,3254.646969,812.416015625,959906.3125,1229042.0544433605,no,yes,yes,no
15878,3254.735357,706.313171386719,635672.1875,1091840.045166017,no,yes,yes,yes
15879,3254.823112,886.927856445313,0.0,463641.3300781261,no,yes,yes,no
